error, MotorOutput (kP * error), Distance, kP, SetPoint, 
, 2.6016583838742875, 0.18211608687120015, 7.3983416161257125, 0.07, 10.0, 
, 2.6016583838742875, 0.18211608687120015, 7.3983416161257125, 0.07, 10.0, 
, 2.6016583838742875, 0.18211608687120015, 7.3983416161257125, 0.07, 10.0, 
, 2.5546981186878144, 0.178828868308147, 7.445301881312186, 0.07, 10.0, 
, 2.5546981186878144, 0.178828868308147, 7.445301881312186, 0.07, 10.0, 
, 2.5100285981445847, 0.17570200187012094, 7.489971401855415, 0.07, 10.0, 
, 2.5100285981445847, 0.17570200187012094, 7.489971401855415, 0.07, 10.0, 
, 2.5100285981445847, 0.17570200187012094, 7.489971401855415, 0.07, 10.0, 
, 2.466504449922976, 0.17265531149460833, 7.533495550077024, 0.07, 10.0, 
, 2.466504449922976, 0.17265531149460833, 7.533495550077024, 0.07, 10.0, 
, 2.4237438832491147, 0.16966207182743806, 7.576256116750885, 0.07, 10.0, 
, 2.4237438832491147, 0.16966207182743806, 7.576256116750885, 0.07, 10.0, 
, 2.4237438832491147, 0.16966207182743806, 7.576256116750885, 0.07, 10.0, 
, 2.382892270444623, 0.16680245893112364, 7.617107729555377, 0.07, 10.0, 
, 2.382892270444623, 0.16680245893112364, 7.617107729555377, 0.07, 10.0, 
, 2.341277076092383, 0.16388939532646682, 7.658722923907617, 0.07, 10.0, 
, 2.341277076092383, 0.16388939532646682, 7.658722923907617, 0.07, 10.0, 
, 2.341277076092383, 0.16388939532646682, 7.658722923907617, 0.07, 10.0, 
, 2.3008072540617643, 0.1610565077843235, 7.699192745938236, 0.07, 10.0, 
, 2.3008072540617643, 0.1610565077843235, 7.699192745938236, 0.07, 10.0, 
, 2.2618645951266405, 0.15833052165886485, 7.7381354048733595, 0.07, 10.0, 
, 2.2618645951266405, 0.15833052165886485, 7.7381354048733595, 0.07, 10.0, 
, 2.2618645951266405, 0.15833052165886485, 7.7381354048733595, 0.07, 10.0, 
, 2.2244490992870123, 0.15571143695009088, 7.775550900712988, 0.07, 10.0, 
, 2.2244490992870123, 0.15571143695009088, 7.775550900712988, 0.07, 10.0, 
, 2.1855064403518885, 0.15298545082463222, 7.8144935596481115, 0.07, 10.0, 
, 2.1855064403518885, 0.15298545082463222, 7.8144935596481115, 0.07, 10.0, 
, 2.1855064403518885, 0.15298545082463222, 7.8144935596481115, 0.07, 10.0, 
, 2.1465637814167655, 0.1502594646991736, 7.8534362185832345, 0.07, 10.0, 
, 2.1465637814167655, 0.1502594646991736, 7.8534362185832345, 0.07, 10.0, 
, 2.109911867124884, 0.1476938306987419, 7.890088132875116, 0.07, 10.0, 
, 2.109911867124884, 0.1476938306987419, 7.890088132875116, 0.07, 10.0, 
, 2.109911867124884, 0.1476938306987419, 7.890088132875116, 0.07, 10.0, 
, 2.0751689067023724, 0.14526182346916608, 7.924831093297628, 0.07, 10.0, 
, 2.0751689067023724, 0.14526182346916608, 7.924831093297628, 0.07, 10.0, 
, 2.0400441555059867, 0.1428030908854191, 7.959955844494013, 0.07, 10.0, 
, 2.0400441555059867, 0.1428030908854191, 7.959955844494013, 0.07, 10.0, 
, 2.0400441555059867, 0.1428030908854191, 7.959955844494013, 0.07, 10.0, 
, 2.0087373120483383, 0.1406116118433837, 7.991262687951662, 0.07, 10.0, 
, 2.0087373120483383, 0.1406116118433837, 7.991262687951662, 0.07, 10.0, 
, 1.9724671885303309, 0.13807270319712317, 8.02753281146967, 0.07, 10.0, 
, 1.9724671885303309, 0.13807270319712317, 8.02753281146967, 0.07, 10.0, 
, 1.9724671885303309, 0.13807270319712317, 8.02753281146967, 0.07, 10.0, 
, 1.9400149727510616, 0.13580104809257432, 8.059985027248938, 0.07, 10.0, 
, 1.9400149727510616, 0.13580104809257432, 8.059985027248938, 0.07, 10.0, 
, 1.9079445477456662, 0.13355611834219666, 8.092055452254334, 0.07, 10.0, 
, 1.9079445477456662, 0.13355611834219666, 8.092055452254334, 0.07, 10.0, 
, 1.9079445477456662, 0.13355611834219666, 8.092055452254334, 0.07, 10.0, 
, 1.8754923319663952, 0.13128446323764767, 8.124507668033605, 0.07, 10.0, 
, 1.8754923319663952, 0.13128446323764767, 8.124507668033605, 0.07, 10.0, 
, 1.8453308608303693, 0.12917316025812586, 8.15466913916963, 0.07, 10.0, 
, 1.8453308608303693, 0.12917316025812586, 8.15466913916963, 0.07, 10.0, 
, 1.8453308608303693, 0.12917316025812586, 8.15466913916963, 0.07, 10.0, 
, 1.81402401737272, 0.1269816812160904, 8.18597598262728, 0.07, 10.0, 
, 1.81402401737272, 0.1269816812160904, 8.18597598262728, 0.07, 10.0, 
, 1.7842443370105663, 0.12489710359073965, 8.215755662989434, 0.07, 10.0, 
, 1.7842443370105663, 0.12489710359073965, 8.215755662989434, 0.07, 10.0, 
, 1.7842443370105663, 0.12489710359073965, 8.215755662989434, 0.07, 10.0, 
, 1.7563736105177838, 0.12294615273624489, 8.243626389482216, 0.07, 10.0, 
, 1.7563736105177838, 0.12294615273624489, 8.243626389482216, 0.07, 10.0, 
, 1.7281210932511257, 0.12096847652757882, 8.271878906748874, 0.07, 10.0, 
, 1.7281210932511257, 0.12096847652757882, 8.271878906748874, 0.07, 10.0, 
, 1.7281210932511257, 0.12096847652757882, 8.271878906748874, 0.07, 10.0, 
, 1.7010139483060875, 0.11907097638142614, 8.298986051693912, 0.07, 10.0, 
, 1.7010139483060875, 0.11907097638142614, 8.298986051693912, 0.07, 10.0, 
, 1.674288594134925, 0.11720020158944476, 8.325711405865075, 0.07, 10.0, 
, 1.674288594134925, 0.11720020158944476, 8.325711405865075, 0.07, 10.0, 
