error, MotorOutput (kP * error), Distance, kP, SetPoint, 
, 1.1164922735053615, 0.07815445914537532, 8.883507726494638, 0.07, 10.0, 
, 1.1164922735053615, 0.07815445914537532, 8.883507726494638, 0.07, 10.0, 
, 1.1008388517765386, 0.07705871962435772, 8.899161148223461, 0.07, 10.0, 
, 1.1008388517765386, 0.07705871962435772, 8.899161148223461, 0.07, 10.0, 
, 1.1008388517765386, 0.07705871962435772, 8.899161148223461, 0.07, 10.0, 
, 1.0867125931432078, 0.07606988152002456, 8.913287406856792, 0.07, 10.0, 
, 1.0867125931432078, 0.07606988152002456, 8.913287406856792, 0.07, 10.0, 
, 1.0710591714143831, 0.07497414199900683, 8.928940828585617, 0.07, 10.0, 
, 1.0710591714143831, 0.07497414199900683, 8.928940828585617, 0.07, 10.0, 
, 1.0710591714143831, 0.07497414199900683, 8.928940828585617, 0.07, 10.0, 
, 1.056932912781054, 0.0739853038946738, 8.943067087218946, 0.07, 10.0, 
, 1.056932912781054, 0.0739853038946738, 8.943067087218946, 0.07, 10.0, 
, 1.0435702356954728, 0.0730499164986831, 8.956429764304527, 0.07, 10.0, 
